Freq.	V(n001)	V(n003)
1.42889395851118e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.99747007067480e+01dB,-1.73624281087770e+02°)
1.44543977074601e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.01741047916954e+01dB,-1.73697126698921e+02°)
1.46217717445680e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.03735224060636e+01dB,-1.73769143083121e+02°)
1.47910838816829e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.05729532434690e+01dB,-1.73840339575772e+02°)
1.49623565609452e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.07723970044311e+01dB,-1.73910725410704e+02°)
1.51356124843629e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.09718533962186e+01dB,-1.73980309721164e+02°)
1.53108746168212e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.11713221326987e+01dB,-1.74049101540791e+02°)
1.54881661891257e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.13708029341898e+01dB,-1.74117109804592e+02°)
1.56675107010824e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.15702955273175e+01dB,-1.74184343349911e+02°)
1.58489319246120e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.17697996448738e+01dB,-1.74250810917388e+02°)
1.60324539069013e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.19693150256790e+01dB,-1.74316521151920e+02°)
1.62181009735902e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.21688414144470e+01dB,-1.74381482603610e+02°)
1.64058977319963e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.23683785616536e+01dB,-1.74445703728709e+02°)
1.65958690743765e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.25679262234075e+01dB,-1.74509192890561e+02°)
1.67880401812265e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.27674841613239e+01dB,-1.74571958360530e+02°)
1.69824365246184e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.29670521424016e+01dB,-1.74634008318927e+02°)
1.71790838715768e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.31666299389021e+01dB,-1.74695350855934e+02°)
1.73780082874947e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.33662173282316e+01dB,-1.74755993972512e+02°)
1.75792361395879e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.35658140928259e+01dB,-1.74815945581310e+02°)
1.77827941003902e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.37654200200376e+01dB,-1.74875213507568e+02°)
1.79887091512889e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.39650349020253e+01dB,-1.74933805490008e+02°)
1.81970085861009e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.41646585356464e+01dB,-1.74991729181720e+02°)
1.84077200146906e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.43642907223509e+01dB,-1.75048992151045e+02°)
1.86208713666297e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.45639312680790e+01dB,-1.75105601882451e+02°)
1.88364908948991e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.47635799831598e+01dB,-1.75161565777392e+02°)
1.90546071796336e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.49632366822124e+01dB,-1.75216891155178e+02°)
1.92752491319105e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.51629011840501e+01dB,-1.75271585253820e+02°)
1.94984459975816e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.53625733115857e+01dB,-1.75325655230883e+02°)
1.97242273611497e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.55622528917394e+01dB,-1.75379108164321e+02°)
1.99526231496899e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.57619397553485e+01dB,-1.75431951053313e+02°)
2.01836636368168e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.59616337370795e+01dB,-1.75484190819087e+02°)
2.04173794466965e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.61613346753417e+01dB,-1.75535834305740e+02°)
2.06538015581065e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.63610424122030e+01dB,-1.75586888281049e+02°)
2.08929613085416e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.65607567933075e+01dB,-1.75637359437277e+02°)
2.11348903983677e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.67604776677949e+01dB,-1.75687254391973e+02°)
2.13796208950236e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.69602048882218e+01dB,-1.75736579688760e+02°)
2.16271852372715e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.71599383104847e+01dB,-1.75785341798121e+02°)
2.18776162394968e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.73596777937446e+01dB,-1.75833547118178e+02°)
2.21309470960577e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.75594232003536e+01dB,-1.75881201975460e+02°)
2.23872113856847e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.77591743957825e+01dB,-1.75928312625669e+02°)
2.26464430759319e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.79589312485511e+01dB,-1.75974885254436e+02°)
2.29086765276791e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.81586936301589e+01dB,-1.76020925978070e+02°)
2.31739464996861e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.83584614150179e+01dB,-1.76066440844306e+02°)
2.34422881532006e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.85582344803872e+01dB,-1.76111435833033e+02°)
2.37137370566179e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.87580127063083e+01dB,-1.76155916857032e+02°)
2.39883291901963e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.89577959755425e+01dB,-1.76199889762695e+02°)
2.42661009508256e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.91575841735096e+01dB,-1.76243360330740e+02°)
2.45470891568517e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.93573771882275e+01dB,-1.76286334276925e+02°)
2.48313310529572e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.95571749102538e+01dB,-1.76328817252744e+02°)
2.51188643150973e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.97569772326284e+01dB,-1.76370814846130e+02°)
2.54097270554945e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-5.99567840508171e+01dB,-1.76412332582140e+02°)
2.57039578276901e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.01565952626571e+01dB,-1.76453375923639e+02°)
2.60015956316542e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.03564107683033e+01dB,-1.76493950271977e+02°)
2.63026799189554e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.05562304701758e+01dB,-1.76534060967657e+02°)
2.66072505979897e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.07560542729087e+01dB,-1.76573713291000e+02°)
2.69153480392707e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.09558820833003e+01dB,-1.76612912462802e+02°)
2.72270130807807e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.11557138102635e+01dB,-1.76651663644982e+02°)
2.75422870333833e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.13555493647787e+01dB,-1.76689971941227e+02°)
2.78612116862994e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.15553886598466e+01dB,-1.76727842397632e+02°)
2.81838293126462e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.17552316104425e+01dB,-1.76765280003327e+02°)
2.85101826750408e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.19550781334717e+01dB,-1.76802289691106e+02°)
2.88403150312678e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.21549281477257e+01dB,-1.76838876338042e+02°)
2.91742701400134e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.23547815738399e+01dB,-1.76875044766103e+02°)
2.95120922666656e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.25546383342510e+01dB,-1.76910799742756e+02°)
2.98538261891814e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.27544983531573e+01dB,-1.76946145981568e+02°)
3.01995172040220e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.29543615564778e+01dB,-1.76981088142801e+02°)
3.05492111321570e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.31542278718140e+01dB,-1.77015630833998e+02°)
3.09029543251378e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.33540972284112e+01dB,-1.77049778610569e+02°)
3.12607936712414e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.35539695571217e+01dB,-1.77083535976363e+02°)
3.16227766016857e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.37538447903680e+01dB,-1.77116907384240e+02°)
3.19889510969159e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.39537228621078e+01dB,-1.77149897236636e+02°)
3.23593656929648e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.41536037077983e+01dB,-1.77182509886123e+02°)
3.27340694878858e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.43534872643633e+01dB,-1.77214749635958e+02°)
3.31131121482611e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.45533734701589e+01dB,-1.77246620740633e+02°)
3.34965439157848e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.47532622649420e+01dB,-1.77278127406416e+02°)
3.38844156139223e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.49531535898377e+01dB,-1.77309273791887e+02°)
3.42767786546471e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.51530473873089e+01dB,-1.77340064008468e+02°)
3.46736850452553e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.53529436011256e+01dB,-1.77370502120948e+02°)
3.50751873952589e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.55528421763354e+01dB,-1.77400592148000e+02°)
3.54813389233597e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.57527430592346e+01dB,-1.77430338062700e+02°)
3.58921934645027e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.59526461973396e+01dB,-1.77459743793030e+02°)
3.63078054770123e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.61525515393596e+01dB,-1.77488813222383e+02°)
3.67282300498107e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.63524590351692e+01dB,-1.77517550190063e+02°)
3.71535229097195e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.65523686357821e+01dB,-1.77545958491773e+02°)
3.75837404288467e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.67522802933254e+01dB,-1.77574041880106e+02°)
3.80189396320584e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.69521939610142e+01dB,-1.77601804065024e+02°)
3.84591782045377e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.71521095931267e+01dB,-1.77629248714339e+02°)
3.89045144994304e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.73520271449806e+01dB,-1.77656379454180e+02°)
3.93550075455801e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.75519465729088e+01dB,-1.77683199869464e+02°)
3.98107170553522e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.77518678342373e+01dB,-1.77709713504355e+02°)
4.02717034325484e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.79517908872615e+01dB,-1.77735923862721e+02°)
4.07380277804138e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.81517156912252e+01dB,-1.77761834408588e+02°)
4.12097519097355e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.83516422062986e+01dB,-1.77787448566587e+02°)
4.16869383470361e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.85515703935574e+01dB,-1.77812769722391e+02°)
4.21696503428608e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.87515002149620e+01dB,-1.77837801223161e+02°)
4.26579518801619e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.89514316333379e+01dB,-1.77862546377972e+02°)
4.31519076827792e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.91513646123554e+01dB,-1.77887008458245e+02°)
4.36515832240193e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.93512991165110e+01dB,-1.77911190698166e+02°)
4.41570447353340e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.95512351111084e+01dB,-1.77935096295112e+02°)
4.46683592150991e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.97511725622402e+01dB,-1.77958728410058e+02°)
4.51855944374950e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-6.99511114367698e+01dB,-1.77982090167992e+02°)
4.57088189614903e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.01510517023143e+01dB,-1.78005184658317e+02°)
4.62381021399289e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.03509933272270e+01dB,-1.78028014935254e+02°)
4.67735141287227e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.05509362805808e+01dB,-1.78050584018238e+02°)
4.73151258961510e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.07508805321519e+01dB,-1.78072894892309e+02°)
4.78630092322668e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.09508260524038e+01dB,-1.78094950508503e+02°)
4.84172367584129e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.11507728124716e+01dB,-1.78116753784233e+02°)
4.89778819368477e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.13507207841471e+01dB,-1.78138307603668e+02°)
4.95450190804821e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.15506699398632e+01dB,-1.78159614818113e+02°)
5.01187233627304e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.17506202526800e+01dB,-1.78180678246373e+02°)
5.06990708274736e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.19505716962702e+01dB,-1.78201500675126e+02°)
5.12861383991397e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.21505242449054e+01dB,-1.78222084859286e+02°)
5.18800038928994e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.23504778734420e+01dB,-1.78242433522356e+02°)
5.24807460249806e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.25504325573087e+01dB,-1.78262549356791e+02°)
5.30884444231022e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.27503882724927e+01dB,-1.78282435024344e+02°)
5.37031796370286e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.29503449955277e+01dB,-1.78302093156416e+02°)
5.43250331492467e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.31503027034808e+01dB,-1.78321526354398e+02°)
5.49540873857659e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.33502613739410e+01dB,-1.78340737190010e+02°)
5.55904257270439e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.35502209850068e+01dB,-1.78359728205641e+02°)
5.62341325190385e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.37501815152753e+01dB,-1.78378501914676e+02°)
5.68852930843877e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.39501429438299e+01dB,-1.78397060801827e+02°)
5.75439937337193e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.41501052502302e+01dB,-1.78415407323461e+02°)
5.82103217770908e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.43500684145006e+01dB,-1.78433543907914e+02°)
5.88843655355626e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.45500324171199e+01dB,-1.78451472955816e+02°)
5.95662143529048e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.47499972390112e+01dB,-1.78469196840400e+02°)
6.02559586074396e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.49499628615311e+01dB,-1.78486717907818e+02°)
6.09536897240208e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.51499292664608e+01dB,-1.78504038477441e+02°)
6.16595001861521e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.53498964359956e+01dB,-1.78521160842169e+02°)
6.23734835482459e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.55498643527362e+01dB,-1.78538087268731e+02°)
6.30957344480234e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.57498329996787e+01dB,-1.78554819997977e+02°)
6.38263486190589e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.59498023602064e+01dB,-1.78571361245178e+02°)
6.45654229034697e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.61497724180806e+01dB,-1.78587713200312e+02°)
6.53130552647514e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.63497431574318e+01dB,-1.78603878028353e+02°)
6.60693448007638e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.65497145627517e+01dB,-1.78619857869558e+02°)
6.68343917568657e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.67496866188849e+01dB,-1.78635654839740e+02°)
6.76082975392025e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.69496593110206e+01dB,-1.78651271030554e+02°)
6.83911647281473e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.71496326246853e+01dB,-1.78666708509766e+02°)
6.91830970918981e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.73496065457344e+01dB,-1.78681969321530e+02°)
6.99841996002319e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.75495810603455e+01dB,-1.78697055486649e+02°)
7.07945784384183e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.77495561550104e+01dB,-1.78711969002847e+02°)
7.16143410212948e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.79495318165284e+01dB,-1.78726711845029e+02°)
7.24435960075037e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.81495080319991e+01dB,-1.78741285965541e+02°)
7.32824533138951e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.83494847888157e+01dB,-1.78755693294424e+02°)
7.41310241300966e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.85494620746582e+01dB,-1.78769935739673e+02°)
7.49894209332504e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.87494398774868e+01dB,-1.78784015187483e+02°)
7.58577575029233e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.89494181855358e+01dB,-1.78797933502500e+02°)
7.67361489361869e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.91493969873072e+01dB,-1.78811692528065e+02°)
7.76247116628742e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.93493762715646e+01dB,-1.78825294086457e+02°)
7.85235634610123e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.95493560273273e+01dB,-1.78838739979133e+02°)
7.94328234724333e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.97493362438645e+01dB,-1.78852031986963e+02°)
8.03526122185670e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-7.99493169106894e+01dB,-1.78865171870467e+02°)
8.12830516164152e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-8.01492980175540e+01dB,-1.78878161370048e+02°)
8.22242649947125e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-8.03492795544435e+01dB,-1.78891002206216e+02°)
8.31763771102725e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-8.05492615115709e+01dB,-1.78903696079819e+02°)
8.41395141645250e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-8.07492438793719e+01dB,-1.78916244672267e+02°)
8.51138038202432e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-8.09492266484998e+01dB,-1.78928649645750e+02°)
8.60993752184657e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-8.11492098098209e+01dB,-1.78940912643460e+02°)
8.70963589956138e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-8.13491933544090e+01dB,-1.78953035289806e+02°)
8.81048873008072e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-8.15491772735411e+01dB,-1.78965019190631e+02°)
8.91250938133804e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-8.17491615586928e+01dB,-1.78976865933420e+02°)
9.01571137606016e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-8.19491462015336e+01dB,-1.78988577087510e+02°)
9.12010839355970e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-8.21491311939226e+01dB,-1.79000154204298e+02°)
9.22571427154824e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-8.23491165279042e+01dB,-1.79011598817447e+02°)
9.33254300797053e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-8.25491021957038e+01dB,-1.79022912443083e+02°)
9.44060876285986e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-8.27490881897238e+01dB,-1.79034096580002e+02°)
9.54992586021499e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-8.29490745025393e+01dB,-1.79045152709862e+02°)
9.66050878989877e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-8.31490611268946e+01dB,-1.79056082297380e+02°)
9.77237220955876e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-8.33490480556989e+01dB,-1.79066886790527e+02°)
9.88553094657004e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-8.35490352820231e+01dB,-1.79077567620718e+02°)
1.00000000000000e+07	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-8.37490227990943e+01dB,-1.79088126203000e+02°)
